Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Payment_Method,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Preferred_Payment_Method,Frequency_of_Purchases,cluster
1440,25,Male,Boots,Footwear,4,New Mexico,M,Magenta,Summer,4,No,Credit Card,Next Day Air,Yes,Yes,25,Cash,Fortnightly,0
1441,27,Male,Sandals,Footwear,4,Arizona,M,Pink,Spring,4,No,Bank Transfer,Standard,Yes,Yes,13,Venmo,Monthly,0
1442,34,Male,Pants,Clothing,3,Nebraska,S,Turquoise,Summer,3,No,Debit Card,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months,0
1443,53,Male,Hoodie,Clothing,2,Idaho,S,Violet,Spring,2,No,Cash,2-Day Shipping,Yes,Yes,42,Credit Card,Annually,1
1444,58,Male,Sandals,Footwear,4,Idaho,L,Teal,Fall,4,No,PayPal,Next Day Air,Yes,Yes,2,Cash,Monthly,2
1445,32,Male,Sweater,Clothing,3,Vermont,L,Pink,Fall,3,No,Venmo,Express,Yes,Yes,26,Cash,Quarterly,0
1446,64,Male,Belt,Accessories,3,Arkansas,M,Gold,Fall,3,No,Venmo,2-Day Shipping,Yes,Yes,24,Credit Card,Annually,2
1447,63,Male,Jeans,Clothing,3,Wyoming,XL,Red,Summer,3,No,Debit Card,Express,Yes,Yes,6,Credit Card,Quarterly,2
1448,23,Male,Hoodie,Clothing,3,New Mexico,S,Beige,Summer,3,No,Credit Card,Next Day Air,Yes,Yes,25,PayPal,Monthly,0
1449,64,Male,Boots,Footwear,3,West Virginia,M,Black,Summer,3,No,Bank Transfer,Free Shipping,Yes,Yes,11,Credit Card,Every 3 Months,2
1450,18,Male,Socks,Clothing,2,New York,L,Lavender,Winter,2,No,Debit Card,Store Pickup,Yes,Yes,20,Cash,Every 3 Months,1
1451,25,Male,Dress,Clothing,3,Illinois,S,Teal,Winter,3,No,PayPal,Free Shipping,Yes,Yes,25,Cash,Quarterly,0
1452,54,Male,Jacket,Outerwear,2,Utah,M,Maroon,Fall,2,No,Venmo,Next Day Air,Yes,Yes,35,PayPal,Quarterly,1
1453,60,Male,Jacket,Outerwear,4,Colorado,L,Blue,Spring,4,No,Venmo,2-Day Shipping,Yes,Yes,11,Bank Transfer,Quarterly,2
1454,36,Male,Boots,Footwear,3,Virginia,S,Teal,Winter,3,No,PayPal,2-Day Shipping,Yes,Yes,41,Bank Transfer,Fortnightly,0
1455,66,Male,Sneakers,Footwear,2,Georgia,L,Maroon,Winter,2,No,Bank Transfer,Free Shipping,Yes,Yes,17,Credit Card,Annually,1
1456,60,Male,Pants,Clothing,4,Alabama,L,Silver,Fall,4,No,Debit Card,Express,Yes,Yes,1,PayPal,Every 3 Months,2
1457,59,Male,Coat,Outerwear,2,Montana,S,Olive,Spring,2,No,Venmo,Store Pickup,Yes,Yes,30,PayPal,Every 3 Months,1
1458,58,Male,Shirt,Clothing,4,Pennsylvania,S,Gray,Spring,4,No,Bank Transfer,Express,Yes,Yes,47,Venmo,Fortnightly,2
1459,35,Male,Sweater,Clothing,2,Missouri,M,Peach,Spring,2,No,Debit Card,2-Day Shipping,Yes,Yes,34,Venmo,Weekly,1
1460,20,Male,Shoes,Footwear,4,Maine,L,Yellow,Winter,4,No,PayPal,Express,Yes,Yes,18,Venmo,Fortnightly,0
1461,70,Male,Boots,Footwear,4,Pennsylvania,L,Violet,Fall,4,No,Venmo,Standard,Yes,Yes,33,Venmo,Bi-Weekly,2
1462,54,Male,Sunglasses,Accessories,5,Oregon,S,Red,Summer,5,No,PayPal,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly,2
1463,38,Male,Sneakers,Footwear,4,Utah,S,Charcoal,Summer,4,No,Venmo,2-Day Shipping,Yes,Yes,2,Venmo,Quarterly,0
1464,54,Male,Jewelry,Accessories,4,Oklahoma,M,Beige,Summer,4,No,Credit Card,Store Pickup,Yes,Yes,1,Bank Transfer,Monthly,2
1465,33,Male,Belt,Accessories,4,Montana,M,Peach,Winter,4,No,Bank Transfer,2-Day Shipping,Yes,Yes,23,Bank Transfer,Quarterly,0
1466,46,Male,Gloves,Accessories,3,Nebraska,XL,Violet,Winter,3,No,Bank Transfer,Store Pickup,Yes,Yes,42,Cash,Bi-Weekly,2
1467,58,Male,Shorts,Clothing,4,Alabama,M,Green,Summer,4,No,PayPal,Store Pickup,Yes,Yes,3,PayPal,Annually,2
1468,30,Male,Jewelry,Accessories,4,Ohio,XL,Olive,Winter,4,No,Credit Card,Store Pickup,Yes,Yes,16,Debit Card,Fortnightly,0
1469,42,Male,Gloves,Accessories,3,Arkansas,S,Silver,Fall,3,No,Bank Transfer,Express,Yes,Yes,46,Cash,Fortnightly,2
1470,28,Male,Jewelry,Accessories,4,Mississippi,M,Purple,Winter,4,No,Debit Card,Standard,Yes,Yes,31,PayPal,Every 3 Months,0
1471,43,Male,Sandals,Footwear,3,California,M,Silver,Spring,3,No,Venmo,Next Day Air,Yes,Yes,15,Cash,Every 3 Months,0
1472,31,Male,Jewelry,Accessories,2,Alaska,S,Gray,Spring,2,No,PayPal,2-Day Shipping,Yes,Yes,48,Venmo,Every 3 Months,1
1473,39,Male,Hat,Accessories,3,Indiana,L,Turquoise,Spring,3,No,Bank Transfer,Store Pickup,Yes,Yes,11,Cash,Weekly,0
1474,69,Male,Shorts,Clothing,4,Wisconsin,M,Violet,Fall,4,No,Cash,Express,Yes,Yes,20,Credit Card,Every 3 Months,2
1475,31,Male,Sweater,Clothing,3,New Jersey,S,Pink,Fall,3,No,Bank Transfer,Next Day Air,Yes,Yes,6,Credit Card,Monthly,0
1476,44,Male,Blouse,Clothing,4,Rhode Island,M,Teal,Spring,4,No,Bank Transfer,Express,Yes,Yes,24,Cash,Monthly,2
1477,39,Male,Hat,Accessories,4,Wyoming,M,Magenta,Fall,4,No,Credit Card,Next Day Air,Yes,Yes,18,Credit Card,Monthly,0
1478,24,Male,Belt,Accessories,4,Oregon,XL,Silver,Summer,4,No,Credit Card,Standard,Yes,Yes,1,PayPal,Every 3 Months,0
1479,28,Male,Gloves,Accessories,4,Washington,M,Blue,Summer,4,No,PayPal,Free Shipping,Yes,Yes,13,Venmo,Bi-Weekly,0
1480,48,Male,Coat,Outerwear,4,Washington,L,Black,Spring,4,No,Debit Card,Standard,Yes,Yes,2,Bank Transfer,Weekly,0
1481,39,Male,Jewelry,Accessories,3,New Hampshire,M,Gold,Fall,3,No,Cash,Express,Yes,Yes,26,Cash,Quarterly,0
1482,64,Male,Skirt,Clothing,3,Maryland,S,Gray,Spring,3,No,Credit Card,Standard,Yes,Yes,31,PayPal,Quarterly,2
1483,28,Male,Gloves,Accessories,4,Wisconsin,S,Magenta,Spring,4,No,Venmo,2-Day Shipping,Yes,Yes,43,Bank Transfer,Weekly,0
1484,39,Male,Jewelry,Accessories,4,Massachusetts,S,Yellow,Summer,4,No,PayPal,Next Day Air,Yes,Yes,12,Debit Card,Bi-Weekly,0
1485,49,Male,Shorts,Clothing,4,Nebraska,M,Teal,Summer,4,No,Cash,Store Pickup,Yes,Yes,22,Venmo,Every 3 Months,2
1486,22,Male,Gloves,Accessories,3,Nebraska,L,Red,Spring,3,No,Bank Transfer,Standard,Yes,Yes,3,Cash,Fortnightly,0
1487,25,Male,Sneakers,Footwear,5,Idaho,S,Yellow,Spring,5,No,Cash,Free Shipping,Yes,Yes,23,Venmo,Every 3 Months,0
1488,40,Male,Skirt,Clothing,4,Arizona,L,Black,Summer,4,No,Credit Card,Store Pickup,Yes,Yes,26,PayPal,Annually,0
1489,23,Male,Hat,Accessories,4,Hawaii,L,Pink,Winter,4,No,Venmo,Standard,Yes,Yes,37,Credit Card,Weekly,0
1490,24,Male,Jewelry,Accessories,4,Missouri,XL,Magenta,Summer,4,No,PayPal,Next Day Air,Yes,Yes,42,Venmo,Quarterly,0
1491,66,Male,Sneakers,Footwear,4,Louisiana,L,Olive,Spring,4,No,Venmo,Express,Yes,Yes,15,Venmo,Bi-Weekly,2
1492,27,Male,Shirt,Clothing,2,Arkansas,S,Black,Summer,2,No,Venmo,Free Shipping,Yes,Yes,10,Bank Transfer,Quarterly,1
1493,62,Male,Jacket,Outerwear,4,North Carolina,M,Maroon,Summer,4,No,Venmo,Free Shipping,Yes,Yes,3,Venmo,Quarterly,2
1494,70,Male,Belt,Accessories,2,North Dakota,S,Gold,Fall,2,No,Venmo,Standard,Yes,Yes,44,Credit Card,Quarterly,1
1495,43,Male,T-shirt,Clothing,3,Montana,M,Gray,Spring,3,No,Bank Transfer,Next Day Air,Yes,Yes,23,Bank Transfer,Fortnightly,2
1496,45,Male,Jewelry,Accessories,4,Rhode Island,M,Brown,Winter,4,No,PayPal,Next Day Air,Yes,Yes,6,PayPal,Weekly,0
1497,63,Male,T-shirt,Clothing,5,Idaho,M,Purple,Winter,5,No,Credit Card,Standard,Yes,Yes,9,Venmo,Bi-Weekly,2
1498,69,Male,Jacket,Outerwear,3,Michigan,S,Magenta,Spring,3,No,Debit Card,2-Day Shipping,Yes,Yes,16,Debit Card,Every 3 Months,2
1499,59,Male,Sweater,Clothing,3,Illinois,M,Teal,Summer,3,No,PayPal,Standard,Yes,Yes,46,Venmo,Fortnightly,2
1500,19,Male,Boots,Footwear,3,Georgia,S,Olive,Fall,3,No,Cash,Free Shipping,Yes,Yes,24,Credit Card,Every 3 Months,0
1501,63,Male,Jeans,Clothing,4,Alabama,L,Maroon,Summer,4,No,Venmo,Next Day Air,Yes,Yes,22,Debit Card,Monthly,2
1502,37,Male,Jeans,Clothing,2,Alaska,XL,Silver,Spring,2,No,Bank Transfer,Standard,Yes,Yes,13,Debit Card,Every 3 Months,1
1503,37,Male,Pants,Clothing,3,Massachusetts,M,Black,Summer,3,No,PayPal,Store Pickup,Yes,Yes,20,Cash,Fortnightly,0
1504,50,Male,Jacket,Outerwear,3,Michigan,M,Maroon,Fall,3,No,Cash,2-Day Shipping,Yes,Yes,46,Cash,Quarterly,2
1505,60,Male,Jacket,Outerwear,4,Alaska,M,Teal,Winter,4,No,Cash,Next Day Air,Yes,Yes,10,Bank Transfer,Monthly,2
1506,46,Male,Belt,Accessories,3,North Dakota,M,Teal,Summer,3,No,PayPal,Express,Yes,Yes,39,Cash,Monthly,2
1507,35,Male,Shirt,Clothing,3,South Carolina,L,Beige,Fall,3,No,Venmo,2-Day Shipping,Yes,Yes,44,PayPal,Quarterly,0
1508,66,Male,Dress,Clothing,3,Pennsylvania,S,Maroon,Winter,3,No,Bank Transfer,2-Day Shipping,Yes,Yes,7,Venmo,Annually,2
1509,35,Male,Blouse,Clothing,4,Colorado,L,Beige,Spring,4,No,Credit Card,Store Pickup,Yes,Yes,3,Cash,Every 3 Months,0
1510,20,Male,Dress,Clothing,4,New Hampshire,XL,White,Summer,4,No,Credit Card,Free Shipping,Yes,Yes,44,Debit Card,Annually,0
1511,55,Male,Blouse,Clothing,3,Maryland,XL,Gray,Fall,3,No,Credit Card,Free Shipping,Yes,Yes,31,Venmo,Annually,2
1512,34,Male,Dress,Clothing,3,Georgia,M,Violet,Winter,3,No,Credit Card,Express,Yes,Yes,48,Credit Card,Weekly,0
1513,60,Male,Sneakers,Footwear,3,Wisconsin,L,Silver,Winter,3,No,Debit Card,Standard,Yes,Yes,18,PayPal,Bi-Weekly,2
1514,22,Male,Socks,Clothing,4,Texas,M,Red,Spring,4,No,PayPal,Free Shipping,Yes,Yes,27,Cash,Monthly,0
1515,26,Male,Shoes,Footwear,3,Utah,L,Brown,Winter,3,No,Venmo,2-Day Shipping,Yes,Yes,1,Venmo,Weekly,0
1516,39,Male,Jeans,Clothing,3,Indiana,S,Turquoise,Fall,3,No,Debit Card,2-Day Shipping,Yes,Yes,34,Cash,Weekly,0
1517,20,Male,Jeans,Clothing,4,Nevada,L,Indigo,Winter,4,No,Bank Transfer,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,0
1518,57,Male,Gloves,Accessories,3,New Hampshire,M,Violet,Spring,3,No,PayPal,Standard,Yes,Yes,12,Cash,Quarterly,2
1519,68,Male,Belt,Accessories,4,New York,M,Yellow,Winter,4,No,Cash,Next Day Air,Yes,Yes,14,Venmo,Fortnightly,2
1520,50,Male,Sunglasses,Accessories,4,Texas,L,Cyan,Fall,4,No,Venmo,Next Day Air,Yes,Yes,40,PayPal,Weekly,2
1521,21,Male,Hat,Accessories,4,Iowa,M,Brown,Summer,4,No,Venmo,2-Day Shipping,Yes,Yes,39,Cash,Quarterly,0
1522,29,Male,Backpack,Accessories,2,Washington,M,White,Summer,2,No,Credit Card,2-Day Shipping,Yes,Yes,50,Bank Transfer,Weekly,1
1523,38,Male,Shorts,Clothing,4,Tennessee,L,Yellow,Spring,4,No,Venmo,Free Shipping,Yes,Yes,5,Debit Card,Monthly,0
1524,54,Male,Socks,Clothing,3,Georgia,M,White,Summer,3,No,Venmo,2-Day Shipping,Yes,Yes,35,Debit Card,Annually,2
1525,22,Male,Socks,Clothing,4,Massachusetts,L,Pink,Summer,4,No,Debit Card,Free Shipping,Yes,Yes,6,Cash,Bi-Weekly,0
1526,29,Male,Belt,Accessories,4,Oregon,M,Indigo,Winter,4,No,Debit Card,2-Day Shipping,Yes,Yes,22,Cash,Fortnightly,0
1527,41,Male,Jacket,Outerwear,3,Oklahoma,L,White,Summer,3,No,PayPal,Next Day Air,Yes,Yes,27,PayPal,Monthly,0
1528,26,Male,Hat,Accessories,4,Wisconsin,L,Red,Fall,4,No,Bank Transfer,2-Day Shipping,Yes,Yes,33,Debit Card,Fortnightly,0
1529,69,Male,T-shirt,Clothing,4,Oregon,S,Red,Spring,4,No,Credit Card,Store Pickup,Yes,Yes,47,Venmo,Bi-Weekly,2
1530,20,Male,Backpack,Accessories,3,Georgia,M,Lavender,Winter,3,No,Venmo,Free Shipping,Yes,Yes,48,Credit Card,Bi-Weekly,0
1531,59,Male,Coat,Outerwear,3,New Mexico,M,Teal,Spring,3,No,Venmo,Next Day Air,Yes,Yes,22,Bank Transfer,Quarterly,2
1532,63,Male,Backpack,Accessories,4,Mississippi,S,Violet,Spring,4,No,Cash,Next Day Air,Yes,Yes,8,PayPal,Bi-Weekly,2
1533,68,Male,Jacket,Outerwear,4,Wisconsin,S,Silver,Winter,4,No,PayPal,Next Day Air,Yes,Yes,5,PayPal,Every 3 Months,2
1534,50,Male,Shoes,Footwear,3,New Hampshire,M,Gold,Summer,3,No,Bank Transfer,2-Day Shipping,Yes,Yes,16,Bank Transfer,Quarterly,2
1535,55,Male,Blouse,Clothing,3,Wyoming,M,Green,Summer,3,No,Venmo,Free Shipping,Yes,Yes,26,Venmo,Fortnightly,2
1536,36,Male,Sandals,Footwear,4,West Virginia,S,Turquoise,Fall,4,No,PayPal,2-Day Shipping,Yes,Yes,8,Venmo,Monthly,0
1537,18,Male,Sunglasses,Accessories,2,Michigan,M,Indigo,Summer,2,No,Cash,Store Pickup,Yes,Yes,17,Cash,Quarterly,1
1538,68,Male,Shoes,Footwear,3,Alaska,L,Black,Spring,3,No,Bank Transfer,Next Day Air,Yes,Yes,50,Venmo,Annually,2
1539,56,Male,Dress,Clothing,3,Illinois,L,Charcoal,Fall,3,No,Bank Transfer,Standard,Yes,Yes,22,Venmo,Bi-Weekly,2
1540,32,Male,Belt,Accessories,5,Hawaii,M,Turquoise,Spring,5,No,Credit Card,2-Day Shipping,Yes,Yes,19,Cash,Every 3 Months,0
1541,28,Male,Shorts,Clothing,2,Colorado,M,Red,Winter,2,No,Debit Card,Next Day Air,Yes,Yes,14,Bank Transfer,Monthly,1
1542,24,Male,Handbag,Accessories,2,Illinois,S,Indigo,Winter,2,No,Cash,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,1
1543,59,Male,Blouse,Clothing,3,Hawaii,M,Maroon,Winter,3,No,Venmo,Next Day Air,Yes,Yes,43,PayPal,Weekly,2
1544,56,Male,Jeans,Clothing,4,Wisconsin,M,Indigo,Fall,4,No,Bank Transfer,Standard,Yes,Yes,24,Venmo,Annually,2
1545,30,Male,Jewelry,Accessories,3,Arkansas,M,Maroon,Spring,3,No,PayPal,Standard,Yes,Yes,17,Debit Card,Bi-Weekly,0
1546,48,Male,Belt,Accessories,4,Delaware,M,Black,Winter,4,No,Cash,Store Pickup,Yes,Yes,49,Bank Transfer,Annually,2
1547,60,Male,Sneakers,Footwear,3,Oregon,XL,Purple,Summer,3,No,Credit Card,Express,Yes,Yes,17,Bank Transfer,Annually,2
1548,46,Male,Hat,Accessories,3,South Carolina,L,Teal,Summer,3,No,PayPal,Standard,Yes,Yes,40,Cash,Quarterly,2
1549,69,Male,Dress,Clothing,3,Maryland,M,Silver,Summer,3,No,PayPal,Store Pickup,Yes,Yes,43,Bank Transfer,Weekly,2
1550,19,Male,Sneakers,Footwear,2,Kansas,M,Black,Spring,2,No,Cash,2-Day Shipping,Yes,Yes,19,Debit Card,Every 3 Months,1
1551,66,Male,Sunglasses,Accessories,2,Arkansas,S,Black,Summer,2,No,Debit Card,Free Shipping,Yes,Yes,40,Bank Transfer,Quarterly,1
1552,64,Male,Handbag,Accessories,3,Minnesota,M,Olive,Summer,3,No,Debit Card,2-Day Shipping,Yes,Yes,13,Credit Card,Monthly,2
1553,54,Male,Blouse,Clothing,3,New Mexico,L,Purple,Spring,3,No,Debit Card,Express,Yes,Yes,20,Credit Card,Monthly,2
1554,27,Male,Blouse,Clothing,4,Delaware,M,Indigo,Spring,4,No,PayPal,Free Shipping,Yes,Yes,21,Debit Card,Quarterly,0
1555,64,Male,Shorts,Clothing,2,Utah,S,Lavender,Winter,2,No,Credit Card,Standard,Yes,Yes,18,Cash,Bi-Weekly,1
1556,43,Male,Shorts,Clothing,4,Ohio,S,Cyan,Winter,4,No,Bank Transfer,Free Shipping,Yes,Yes,44,Cash,Quarterly,2
1557,43,Male,Hoodie,Clothing,2,Alabama,M,Gold,Fall,2,No,Venmo,Standard,Yes,Yes,26,Credit Card,Quarterly,1
1558,27,Male,Backpack,Accessories,3,South Dakota,L,Magenta,Fall,3,No,PayPal,Next Day Air,Yes,Yes,34,PayPal,Quarterly,0
1559,35,Male,Sunglasses,Accessories,3,New Mexico,XL,Teal,Fall,3,No,Credit Card,Express,Yes,Yes,24,Credit Card,Every 3 Months,0
1560,43,Male,Scarf,Accessories,4,Oregon,L,Beige,Fall,4,No,Venmo,Store Pickup,Yes,Yes,23,PayPal,Fortnightly,0
1561,57,Male,Hat,Accessories,3,Oregon,M,Teal,Winter,3,No,Venmo,Free Shipping,Yes,Yes,3,Debit Card,Weekly,2
1562,50,Male,Scarf,Accessories,3,Mississippi,M,Indigo,Summer,3,No,Credit Card,Standard,Yes,Yes,2,Bank Transfer,Quarterly,2
1563,37,Male,Scarf,Accessories,3,Alabama,M,Purple,Winter,3,No,Credit Card,Next Day Air,Yes,Yes,23,Venmo,Bi-Weekly,0
1564,68,Male,Pants,Clothing,4,Kansas,M,Teal,Fall,4,No,Credit Card,Next Day Air,Yes,Yes,8,Cash,Weekly,2
1565,22,Male,Backpack,Accessories,4,California,XL,Turquoise,Summer,4,No,Cash,Next Day Air,Yes,Yes,30,Debit Card,Every 3 Months,0
1566,58,Male,Sunglasses,Accessories,4,Idaho,L,Peach,Fall,4,No,Venmo,Free Shipping,Yes,Yes,48,PayPal,Annually,2
1567,48,Male,Sneakers,Footwear,3,Wyoming,S,Green,Winter,3,No,Credit Card,Free Shipping,Yes,Yes,21,Cash,Bi-Weekly,2
1568,30,Male,Backpack,Accessories,4,Minnesota,M,Turquoise,Spring,4,No,Venmo,Standard,Yes,Yes,9,Cash,Monthly,0
1569,51,Male,Sneakers,Footwear,4,Washington,L,Yellow,Spring,4,No,Venmo,Store Pickup,Yes,Yes,8,Debit Card,Monthly,2
1570,20,Male,Skirt,Clothing,2,Hawaii,M,Orange,Summer,2,No,PayPal,Standard,Yes,Yes,29,Debit Card,Weekly,1
1571,30,Male,Pants,Clothing,4,Missouri,L,Brown,Winter,4,No,Debit Card,Next Day Air,Yes,Yes,3,Bank Transfer,Every 3 Months,0
1572,28,Male,Jewelry,Accessories,4,Colorado,L,Silver,Winter,4,No,Cash,Next Day Air,Yes,Yes,11,Bank Transfer,Fortnightly,0
1573,37,Male,Skirt,Clothing,3,Washington,L,White,Summer,3,No,Venmo,2-Day Shipping,Yes,Yes,16,Debit Card,Monthly,0
1574,36,Male,T-shirt,Clothing,4,North Dakota,L,Indigo,Summer,4,No,Debit Card,2-Day Shipping,Yes,Yes,25,Debit Card,Weekly,0
1575,18,Male,Skirt,Clothing,4,Minnesota,S,Magenta,Spring,4,No,Bank Transfer,Free Shipping,Yes,Yes,32,PayPal,Bi-Weekly,0
1576,52,Male,Shirt,Clothing,3,California,M,Turquoise,Spring,3,No,Cash,Next Day Air,Yes,Yes,28,Cash,Fortnightly,2
1577,56,Male,Dress,Clothing,3,Michigan,M,White,Spring,3,No,PayPal,2-Day Shipping,Yes,Yes,36,PayPal,Monthly,2
1578,68,Male,Boots,Footwear,4,Delaware,S,Olive,Spring,4,No,Debit Card,Standard,Yes,Yes,7,Venmo,Fortnightly,2
1579,62,Male,Pants,Clothing,4,California,S,Maroon,Winter,4,No,Debit Card,2-Day Shipping,Yes,Yes,2,PayPal,Quarterly,2
1580,35,Male,Jacket,Outerwear,3,Oklahoma,M,Violet,Summer,3,No,Cash,Free Shipping,Yes,Yes,6,Bank Transfer,Monthly,0
1581,65,Male,Sneakers,Footwear,3,North Dakota,L,Cyan,Summer,3,No,Credit Card,Standard,Yes,Yes,30,Cash,Annually,2
1582,69,Male,Jewelry,Accessories,4,Ohio,L,Teal,Fall,4,No,PayPal,Free Shipping,Yes,Yes,46,Cash,Quarterly,2
1583,28,Male,Belt,Accessories,2,Hawaii,L,Red,Spring,2,No,Cash,Next Day Air,Yes,Yes,39,Cash,Monthly,1
1584,37,Male,Scarf,Accessories,4,Maryland,XL,Yellow,Summer,4,No,Cash,Next Day Air,Yes,Yes,8,Venmo,Annually,0
1585,41,Male,Blouse,Clothing,3,Hawaii,S,Silver,Spring,3,No,Venmo,Store Pickup,Yes,Yes,46,Credit Card,Quarterly,2
1586,37,Male,Sweater,Clothing,3,Alabama,M,Charcoal,Fall,3,No,Cash,Next Day Air,Yes,Yes,40,Debit Card,Fortnightly,0
1587,25,Male,Boots,Footwear,4,Oklahoma,M,Purple,Fall,4,No,Debit Card,Express,Yes,Yes,21,Bank Transfer,Weekly,0
1588,41,Male,Socks,Clothing,3,Alabama,M,Beige,Summer,3,No,Venmo,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,2
1589,48,Male,Belt,Accessories,3,Vermont,L,Cyan,Winter,3,No,Cash,Next Day Air,Yes,Yes,3,Venmo,Monthly,2
1590,42,Male,Sneakers,Footwear,2,Ohio,M,Silver,Summer,2,No,Venmo,Store Pickup,Yes,Yes,48,Cash,Weekly,1
1591,54,Male,Jeans,Clothing,3,Wisconsin,S,Pink,Winter,3,No,Cash,Free Shipping,Yes,Yes,8,PayPal,Annually,2
1592,18,Male,Skirt,Clothing,2,South Dakota,L,Gold,Winter,2,No,Bank Transfer,Next Day Air,Yes,Yes,24,PayPal,Annually,1
1593,56,Male,Shoes,Footwear,3,Iowa,M,Cyan,Summer,3,No,Credit Card,Free Shipping,Yes,Yes,10,Bank Transfer,Every 3 Months,2
1594,61,Male,Dress,Clothing,4,Maryland,M,Black,Spring,4,No,PayPal,2-Day Shipping,Yes,Yes,25,Bank Transfer,Monthly,2
1595,40,Male,Handbag,Accessories,3,Colorado,XL,Charcoal,Summer,3,No,Bank Transfer,Store Pickup,Yes,Yes,3,Cash,Fortnightly,0
1596,34,Male,Backpack,Accessories,3,Wisconsin,S,Magenta,Spring,3,No,Cash,Standard,Yes,Yes,45,Debit Card,Fortnightly,0
1597,42,Male,Jewelry,Accessories,4,Mississippi,S,Pink,Fall,4,No,Bank Transfer,Store Pickup,Yes,Yes,15,Debit Card,Monthly,0
1598,43,Male,Hat,Accessories,2,Mississippi,XL,Maroon,Winter,2,No,Debit Card,Store Pickup,Yes,Yes,34,Bank Transfer,Quarterly,1
1599,47,Male,Jewelry,Accessories,4,California,M,Teal,Fall,4,No,Credit Card,Express,Yes,Yes,21,Venmo,Bi-Weekly,2
1600,48,Male,Shirt,Clothing,2,Delaware,M,Orange,Winter,2,No,Venmo,2-Day Shipping,Yes,Yes,22,Debit Card,Bi-Weekly,1
1601,20,Male,Boots,Footwear,4,Montana,S,Yellow,Spring,4,No,PayPal,Next Day Air,Yes,Yes,24,PayPal,Weekly,0
1602,65,Male,Shirt,Clothing,2,Indiana,XL,Red,Spring,2,No,Venmo,Store Pickup,Yes,Yes,33,Credit Card,Monthly,1
1603,54,Male,Sunglasses,Accessories,2,West Virginia,S,Charcoal,Winter,2,No,Credit Card,Free Shipping,Yes,Yes,13,Venmo,Fortnightly,1
1604,23,Male,Shorts,Clothing,4,Iowa,L,Black,Summer,4,No,Debit Card,Next Day Air,Yes,Yes,17,Debit Card,Bi-Weekly,0
1605,18,Male,Sweater,Clothing,4,Maine,M,White,Summer,4,No,Venmo,2-Day Shipping,Yes,Yes,25,Credit Card,Every 3 Months,0
1606,70,Male,Belt,Accessories,3,Connecticut,M,Lavender,Winter,3,No,Bank Transfer,Next Day Air,Yes,Yes,15,Credit Card,Bi-Weekly,2
1607,55,Male,T-shirt,Clothing,4,Kansas,S,White,Spring,4,No,Debit Card,Standard,Yes,Yes,4,PayPal,Fortnightly,2
1608,49,Male,Shorts,Clothing,2,Vermont,S,Gray,Fall,2,No,Venmo,Free Shipping,Yes,Yes,43,Debit Card,Quarterly,1
1609,26,Male,Sandals,Footwear,4,Nebraska,XL,Cyan,Fall,4,No,Cash,Next Day Air,Yes,Yes,12,Bank Transfer,Bi-Weekly,0
1610,33,Male,Shirt,Clothing,4,Nevada,S,Brown,Fall,4,No,Credit Card,Standard,Yes,Yes,3,Venmo,Monthly,0
1611,20,Male,Socks,Clothing,3,Tennessee,L,Purple,Spring,3,No,Credit Card,2-Day Shipping,Yes,Yes,1,PayPal,Annually,0
1612,41,Male,Pants,Clothing,4,Arkansas,L,Yellow,Winter,4,No,PayPal,Next Day Air,Yes,Yes,6,Debit Card,Monthly,0
1613,18,Male,Skirt,Clothing,4,Wisconsin,M,Indigo,Summer,4,No,Bank Transfer,Standard,Yes,Yes,26,Venmo,Monthly,0
1614,26,Male,Jewelry,Accessories,4,Illinois,S,Black,Summer,4,No,Credit Card,Next Day Air,Yes,Yes,6,Credit Card,Fortnightly,0
1615,30,Male,T-shirt,Clothing,3,Kansas,S,Gray,Summer,3,No,Cash,Free Shipping,Yes,Yes,22,Cash,Bi-Weekly,0
1616,64,Male,Jewelry,Accessories,3,New York,M,Indigo,Fall,3,No,PayPal,Standard,Yes,Yes,45,Cash,Bi-Weekly,2
1617,26,Male,Hat,Accessories,3,Colorado,M,Green,Spring,3,No,Bank Transfer,Standard,Yes,Yes,50,Cash,Quarterly,0
1618,43,Male,Blouse,Clothing,4,Wisconsin,M,Peach,Winter,4,No,PayPal,Standard,Yes,Yes,50,Credit Card,Fortnightly,2
1619,63,Male,Sandals,Footwear,5,Michigan,L,Purple,Summer,5,No,Venmo,Standard,Yes,Yes,39,Debit Card,Quarterly,2
1620,57,Male,Handbag,Accessories,3,Hawaii,L,Beige,Winter,3,No,Cash,Store Pickup,Yes,Yes,50,Venmo,Bi-Weekly,2
1621,25,Male,Hat,Accessories,3,Virginia,M,Charcoal,Winter,3,No,Bank Transfer,2-Day Shipping,Yes,Yes,27,PayPal,Every 3 Months,0
1622,68,Male,Scarf,Accessories,3,Ohio,L,Gray,Summer,3,No,Venmo,2-Day Shipping,Yes,Yes,38,Debit Card,Fortnightly,2
